;Locality;Type of property;Subtype of property;Price;Number of bedrooms;Livable surface;Kitchen equipment;Number of bathrooms;Number of toilets;Floor of appartment;Number of floors;Balcony;State of the property;Build Year;Surface bedroom 1;Furnished;Surface of living-room;Cellar;Surface kitchen;Entry phone;Elevator;Number of showers;Orientation of the front facade;Number of facades;Terrace;Surface terrace;Surface bedroom 2;Security door;Access for disabled;Sewer Connection;Garden;Surface garden;Surface bedroom 3;Garage
1543;1070 Anderlecht;flat;apartment;576479;2;;Super equipped;1;1;3;3;0;Normal;;;0;;0;;1;0;1;;2;0;0;;0;0;1;1;;;0
1544;1070 Anderlecht;flat;apartment;587814;2;227;Super equipped;1;1;3;3;0;Excellent;;30,79890881;0;66,489649;0;24,72873996;1;0;1;West;2;0;0;24,93137434;0;0;1;1;;20,24144828;0
1545;1070 Anderlecht;flat;apartment;595000;3;185;Partially equipped;1;1;;;0;Normal;;25,10043229;0;54,18759941;0;20,15337838;1;0;1;;3;0;0;20,31852094;0;0;1;0;;16,4963345;0
1546;1070 Anderlecht;flat;apartment;750000;2;315;Partially equipped;1;1;1;;0;Normal;;42,73857391;0;160;0;34,31521184;1;0;1;South-west;2;1;120;34,59640052;0;0;1;0;;28,08835333;1
1547;1070 Anderlecht;flat;apartment;576479;3;202;Partially equipped;1;1;3;;0;Normal;;27,4069585;0;59,16700043;0;22,00531045;1;0;1;;3;0;0;22,18562827;0;0;1;0;;18,01221388;0
1548;1070 Anderlecht;flat;apartment;99500;2;60;Partially equipped;1;1;3;3;0;Excellent;;8,140680744;0;17,57435656;0;6,536230827;1;0;1;;2;0;0;6,589790576;0;0;1;0;;5,35016254;0
1549;1070 Anderlecht;flat;apartment;110000;1;;Partially equipped;1;1;2;;0;Normal;;;0;;1;;1;0;1;;2;0;0;;0;0;1;0;;;0
1550;1070 Anderlecht;flat;penthouse;469000;2;116;Super equipped;1;1;;4;0;Normal;2004;15;0;33,97708936;1;6;1;1;1;;2;1;80;12;1;0;1;0;;10,34364758;0
1551;1070 Anderlecht;flat;penthouse;576479;2;165;Partially equipped;1;2;;;0;Normal;2015;22,38687205;0;45;0;17,97463477;1;1;1;;2;0;0;18,12192408;0;0;1;0;;14,71294698;0
1552;1070 Anderlecht;flat;penthouse;587814;2;194;Partially equipped;1;2;;;0;Normal;2015;26,32153441;0;75;0;21,13381301;1;1;1;;2;0;0;21,30698953;0;0;1;0;;17,29885888;0
1553;1070 Anderlecht;flat;penthouse;409000;3;136;Super equipped;2;2;3;4;0;Normal;1972;18;0;38;1;15;1;0;1;;3;1;20;15;0;0;1;0;;12;0
1554;1070 Anderlecht;flat;ground-floor;165000;2;88;Partially equipped;1;1;;3;0;Normal;;11,93966509;0;25,77572296;0;9,586471879;1;0;1;;2;1;22;9,665026177;0;0;1;0;;7,846905058;0
1555;1070 Anderlecht;flat;apartment;289000;3;110;Partially equipped;1;1;;;0;Excellent;1975;14,92458136;0;32,2196537;0;11,98308985;1;0;1;;2;1;6;12,08128272;0;0;1;0;;9,808631323;0
1556;1070 Anderlecht;flat;apartment;270000;3;100;Partially equipped;1;1;8;8;0;To be renovated;;11;0;37;1;8;1;1;1;North;2;0;0;12;0;0;1;0;;13;0
1557;1070 Anderlecht;flat;apartment;165000;2;72;Partially equipped;1;1;1;3;0;Normal;;9,768816893;0;21,08922788;0;7,843476992;1;0;1;;2;1;7;7,907748691;0;0;1;0;;6,420195048;0
1558;1070 Anderlecht;flat;apartment;279000;3;90;Super equipped;1;1;1;4;0;Normal;1994;9;0;30;1;6;1;1;1;;2;0;0;9;1;1;1;0;;11;0
1559;1070 Anderlecht;flat;apartment;577000;2;202;Not equipped;1;2;1;3;0;New;;15;0;40;1;22,00531045;1;1;1;;2;0;0;20;0;0;1;0;;18,01221388;0
1560;1070 Anderlecht;flat;apartment;195000;2;76;Super equipped;1;1;1;3;1;Normal;;10,31152894;0;31;1;8,279225714;1;0;1;;2;1;3;8,347068062;0;0;1;0;;6,77687255;0
1561;1070 Anderlecht;flat;apartment;185000;1;55;Partially equipped;1;1;;4;0;Normal;;7,462290682;0;17;0;5,991544924;1;1;1;South-east;2;1;10;6,040641361;0;0;1;0;;4,904315661;0
1562;1080 Sint-Jans-Molenbeek;house;residence;280000;2;113;Fully equipped;1;1;;2;0;Normal;;15,3316154;0;33,09837153;0;12,30990139;0;0;1;North;2;0;0;12,41077225;0;0;1;0;;10,07613945;0
1563;1080 Sint-Jans-Molenbeek;flat;apartment;199000;1;70;Partially equipped;1;1;2;;0;Excellent;1994;13;0;30;1;10;1;1;1;;2;1;8;7,688089005;1;0;1;0;;6,241856296;0
1564;1080 Sint-Jans-Molenbeek;flat;apartment;50000;2;;Fully equipped;1;1;23;;0;Normal;;;0;;1;;1;0;1;;2;0;0;;0;0;1;0;;;1
1565;1080 Sint-Jans-Molenbeek;flat;apartment;295000;2;100;Partially equipped;1;1;1;3;0;Fully renovated;2015;15;0;29;1;10,89371804;1;1;1;;3;0;0;13;0;1;1;0;;8,916937566;0
1566;1080 Sint-Jans-Molenbeek;house;residence;275000;3;105;Partially equipped;1;1;;2;0;To be renovated;1900;14;0;16;1;15;0;0;1;;3;1;20;12;0;1;1;1;20;9;1
1567;1080 Sint-Jans-Molenbeek;flat;apartment;228000;2;82;Partially equipped;1;1;3;4;0;Normal;1984;12;0;24,01828731;1;8,932848796;1;1;1;;2;1;7;10;1;1;1;0;;7,311888804;0
1568;1080 Sint-Jans-Molenbeek;flat;apartment;250000;2;118;Super equipped;1;2;23;26;0;Normal;1970;22;0;38;1;15;1;1;1;;2;1;24;18;0;1;1;0;;10,52198633;1
1569;1080 Sint-Jans-Molenbeek;flat;loft;420000;1;155;Partially equipped;1;2;;3;0;Excellent;2006;21,03009192;0;45;0;16,88526297;1;1;1;North-west;2;1;20;17,02362565;0;0;1;0;;13,82125323;0
1570;1080 Sint-Jans-Molenbeek;flat;apartment;285000;3;140;Super equipped;1;1;8;26;0;To be renovated;1968;12;0;44;1;15,25120526;1;1;1;;2;1;13;12;0;0;1;0;;19;0
1571;1080 Sint-Jans-Molenbeek;flat;apartment;259000;3;110;Partially equipped;1;1;3;6;0;Normal;1975;14;1;37;1;11,98308985;1;1;1;;3;1;4;13;0;1;1;0;;12;0
1572;1080 Sint-Jans-Molenbeek;flat;studio;159000;;40;Partially equipped;1;1;;8;0;Excellent;2014;5,427120496;0;25;0;4,357487218;1;1;1;;2;1;5;4,393193717;0;0;1;0;;3,566775027;0
1573;1080 Sint-Jans-Molenbeek;flat;duplex;465000;5;260;Super equipped;3;5;1;2;0;Excellent;1930;32;0;63;1;15;1;0;5;South-east;2;1;55;16;1;0;1;0;;12;0
1574;1080 Sint-Jans-Molenbeek;flat;apartment;239000;2;116;Partially equipped;1;1;21;25;0;Excellent;1970;21;0;40;0;15;1;1;1;;2;1;9;14;1;1;1;0;;10,34364758;1
1575;1080 Sint-Jans-Molenbeek;flat;apartment;265000;2;120;Partially equipped;1;1;14;27;0;Excellent;1970;21;0;38;0;13;1;1;1;;2;1;21;14;1;1;1;0;;13;0
1576;1080 Sint-Jans-Molenbeek;house;residence;389000;2;100;Super equipped;1;2;;2;0;Normal;;13,56780124;0;29,29059427;0;10,89371804;0;0;1;North-east;2;1;25;10,98298429;0;0;1;0;;8,916937566;0
1577;1080 Sint-Jans-Molenbeek;flat;apartment;245000;2;120;Super equipped;1;1;8;25;0;Normal;;19;0;37;0;10;1;1;1;;2;1;20;12;1;0;1;0;;10,70032508;1
1578;1080 Sint-Jans-Molenbeek;flat;apartment;245000;2;120;Fully equipped;2;1;14;26;0;Excellent;1968;16,28136149;0;39;1;13;0;1;2;;2;1;27;13,17958115;0;0;0;0;;10,70032508;0
1579;1080 Sint-Jans-Molenbeek;flat;apartment;145000;1;60;Partially equipped;1;1;1;3;0;To be renovated;;17;0;20;0;6,536230827;1;0;1;;2;0;0;11;0;0;1;0;;5,35016254;0
1580;1080 Sint-Jans-Molenbeek;flat;apartment;249000;2;85;Partially equipped;1;1;;;0;Fully renovated;2002;11,53263105;0;24,89700513;0;9,259660338;1;0;1;;2;1;5;9,335536649;0;0;1;0;;7,579396931;1
1581;1080 Sint-Jans-Molenbeek;house;residence;475000;4;226;Partially equipped;1;2;;3;0;Normal;2004;25;0;21;1;24,61980278;0;0;1;;2;0;0;11;0;0;1;0;;8;1
1582;1080 Sint-Jans-Molenbeek;flat;apartment;245000;2;124;Partially equipped;1;1;4;;0;Normal;;16,82407354;0;40;0;13,50821037;1;0;1;East;4;1;30;13,61890052;0;0;1;0;;11,05700258;0
1583;1080 Sint-Jans-Molenbeek;flat;apartment;180000;2;84;Partially equipped;1;1;3;;0;Normal;;11,39695304;0;24,60409919;0;9,150723157;1;0;1;;2;1;4;9,225706806;0;0;1;0;;7,490227556;0
1584;1080 Sint-Jans-Molenbeek;flat;apartment;375000;4;135;Super equipped;1;2;;;0;Normal;;18,31653167;0;40;0;14,70651936;1;1;1;South-west;2;1;20;14,82702879;0;0;1;0;;12,03786571;1
1585;1080 Sint-Jans-Molenbeek;flat;apartment;230000;2;92;Partially equipped;2;1;;8;0;Excellent;2010;12,48237714;0;26,94734673;0;10,0222206;1;1;1;;2;1;18;10,10434555;0;0;1;0;;8,203582561;0
1586;1080 Sint-Jans-Molenbeek;flat;apartment;359000;3;130;Partially equipped;1;1;1;3;0;Excellent;;16;0;45;1;14,16183346;1;0;1;;2;1;7;14;0;0;1;0;;10;1
1587;1080 Sint-Jans-Molenbeek;house;residence;360000;3;110;Partially equipped;1;2;;;0;Normal;;14,92458136;0;32,2196537;0;11,98308985;0;0;1;;2;0;0;12,08128272;0;0;1;0;;9,808631323;0
1588;1080 Sint-Jans-Molenbeek;flat;apartment;299000;3;100;Partially equipped;1;1;4;6;0;Fully renovated;1958;15;0;30;1;10,89371804;1;1;1;;2;1;10;11;1;1;1;0;;10;1
1589;1080 Sint-Jans-Molenbeek;flat;apartment;280000;2;120;Partially equipped;1;2;;8;0;Excellent;2009;16,28136149;0;40;0;13,07246165;1;1;1;;3;1;12;13,17958115;0;0;1;0;;10,70032508;0
1590;1080 Sint-Jans-Molenbeek;flat;duplex;190000;3;100;Not equipped;2;2;2;3;0;Normal;;20;0;20;0;8;1;0;2;;2;0;0;13;0;0;0;0;;10;0
1591;1080 Sint-Jans-Molenbeek;house;residence;335000;3;150;Partially equipped;1;1;;;0;Normal;;20,35170186;0;30;0;16,34057707;0;0;1;North-west;2;1;35;16,47447644;0;0;1;0;;13,37540635;0
1592;1080 Sint-Jans-Molenbeek;flat;apartment;225000;2;100;Partially equipped;1;1;2;;0;Excellent;;13,56780124;0;29,29059427;1;10,89371804;1;1;1;;2;0;0;10,98298429;1;0;1;0;;8,916937566;1
1593;1080 Sint-Jans-Molenbeek;flat;apartment;249000;2;105;Partially equipped;1;1;4;;0;Normal;;14,2461913;0;40;0;11,43840395;1;0;1;East;4;1;30;11,53213351;0;0;1;0;;9,362784445;0
1594;1080 Sint-Jans-Molenbeek;flat;apartment;350000;2;95;Fully equipped;1;1;;;0;Excellent;2010;14;0;27,82606456;1;8;1;0;1;;3;1;10;9;0;0;1;0;;8,471090688;1
1595;1080 Sint-Jans-Molenbeek;flat;apartment;169000;1;65;Partially equipped;1;1;2;3;0;Fully renovated;1960;16;0;20;0;7,080916729;1;0;1;;2;1;3;7,13893979;0;0;1;0;;5,796009418;0
1596;1080 Sint-Jans-Molenbeek;flat;apartment;140000;1;54;Partially equipped;1;1;2;;0;Normal;;7,32661267;0;15,81692091;0;5,882607744;1;0;1;;1;0;0;5,930811518;0;0;1;0;;4,815146286;0
1597;1080 Sint-Jans-Molenbeek;flat;apartment;255000;2;109;Partially equipped;2;2;5;;0;Normal;2007;14,78890335;0;31,92674776;0;11,87415267;1;0;1;;2;0;0;11,97145288;0;0;1;0;;9,719461947;0
1598;1080 Sint-Jans-Molenbeek;flat;apartment;185000;2;65;Partially equipped;1;1;3;;0;Excellent;;9;0;19,03888628;1;7,080916729;1;1;1;;2;1;12;14;0;0;1;0;;5,796009418;0
1599;1080 Sint-Jans-Molenbeek;flat;apartment;155000;2;89;Partially equipped;2;1;1;3;0;Normal;;12,0753431;0;26,0686289;0;9,695409059;1;0;1;;2;0;0;9,77485602;0;0;1;0;;7,936074434;0
1600;1080 Sint-Jans-Molenbeek;flat;apartment;165000;2;;Fully equipped;1;1;5;;0;Normal;;;0;;1;;1;0;1;;2;0;0;;0;0;1;0;;;0
1601;1080 Sint-Jans-Molenbeek;flat;apartment;189000;2;55;Partially equipped;1;1;4;4;0;Fully renovated;;15;0;20;0;7;1;0;1;;2;0;0;17;0;0;1;0;;4,904315661;0
1602;1080 Sint-Jans-Molenbeek;flat;apartment;230000;2;75;Super equipped;2;1;4;5;0;Normal;2012;13;0;24;1;7;1;1;2;;2;0;0;10;1;1;1;0;;6,687703175;1
1603;1080 Sint-Jans-Molenbeek;flat;apartment;235000;2;86;Partially equipped;1;1;3;;0;Normal;;11,66830907;0;30;0;9,368597518;1;0;1;East;2;1;4;9,445366492;0;0;1;0;;7,668566307;1
1604;1080 Sint-Jans-Molenbeek;house;residence;230000;3;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
1605;1080 Sint-Jans-Molenbeek;flat;penthouse;249000;1;55;Super equipped;1;1;;;0;Normal;1973;7,462290682;0;16,10982685;0;5,991544924;1;1;1;;3;1;44;6,040641361;0;0;1;0;;4,904315661;0
1606;1080 Sint-Jans-Molenbeek;flat;loft;175000;3;174;Partially equipped;1;1;;3;0;To be renovated;;23,60797416;0;50,96563404;0;18,9550694;1;0;1;;2;1;23;19,11039267;0;0;1;0;;15,51547137;0
1608;1080 Sint-Jans-Molenbeek;flat;apartment;149500;2;97;Partially equipped;2;1;3;3;0;To be renovated;;13,1607672;0;28,41187645;0;10,5669065;1;0;1;;2;0;0;10,65349476;0;0;1;0;;8,649429439;0
1609;1080 Sint-Jans-Molenbeek;flat;ground-floor;125000;1;50;Super equipped;1;1;;3;0;To be renovated;1930;6,78390062;0;14,64529714;1;5,446859022;1;0;1;;2;0;0;5,491492146;0;0;1;0;;4,458468783;0
1610;1080 Sint-Jans-Molenbeek;flat;apartment;245000;5;140;Super equipped;1;1;2;3;0;To be renovated;1930;18,99492174;0;41,00683198;1;15,25120526;1;0;1;;2;0;0;15,37617801;0;0;1;0;;12,48371259;0
1611;1080 Sint-Jans-Molenbeek;flat;apartment;239000;2;85;Partially equipped;1;1;1;;0;Normal;;11,53263105;0;31;0;9,259660338;1;0;1;South;2;1;8;9,335536649;0;0;1;0;;7,579396931;1
1612;1080 Sint-Jans-Molenbeek;flat;apartment;165000;2;78;Super equipped;1;1;1;3;0;To be renovated;1930;10,58288497;0;22,84666353;1;8,497100074;1;0;1;;2;0;0;8,566727748;0;0;1;0;;6,955211302;0
1613;1080 Sint-Jans-Molenbeek;house;residence;100000;2;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
1615;1080 Sint-Jans-Molenbeek;flat;loft;310000;2;100;Super equipped;1;1;2;3;0;Excellent;;14;0;40;0;18;1;1;1;;2;1;13;10;0;0;1;0;;8,916937566;0
1616;1080 Sint-Jans-Molenbeek;house;mixed-building;795000;;650;Partially equipped;1;1;;;0;Normal;1988;88,19070806;0;190,3888628;0;70,80916729;0;0;1;;3;0;0;71,3893979;0;0;1;0;;57,96009418;1
1618;1080 Sint-Jans-Molenbeek;house;mixed-building;360000;;;Partially equipped;1;1;;;0;Normal;;;0;;0;;0;0;1;;2;0;0;;0;0;1;0;;;0
1619;1080 Sint-Jans-Molenbeek;house;mixed-building;1499000;;1643;Partially equipped;1;1;;;0;Normal;;222,9189744;0;481,2444639;0;178,9837875;0;0;1;;2;0;0;180,4504319;0;0;1;0;;146,5052842;1
1620;1080 Sint-Jans-Molenbeek;flat;studio;115000;;40;Partially equipped;1;1;6;8;0;Excellent;1969;5,427120496;0;25;0;5;1;1;1;;2;0;0;4,393193717;0;0;1;0;;3,566775027;0
1621;1080 Sint-Jans-Molenbeek;flat;penthouse;399000;3;277;Partially equipped;3;4;9;9;0;Excellent;;22;0;92;1;30,17559898;1;1;1;;2;1;134;18;1;1;1;0;;15;1
1622;1080 Sint-Jans-Molenbeek;flat;penthouse;399000;2;110;Super equipped;1;1;7;;0;Normal;2015;14,92458136;0;35;1;11;1;1;1;;2;1;102;12,08128272;1;0;1;0;;9,808631323;1
1624;1080 Sint-Jans-Molenbeek;flat;studio;98000;;27;Fully equipped;1;1;2;;0;Normal;1981;3,663306335;0;7,908460454;1;2,941303872;1;0;1;;2;1;4;2,965405759;0;0;1;0;;2,407573143;0
1625;1080 Sint-Jans-Molenbeek;flat;studio;159000;;46;Fully equipped;1;1;4;6;0;Normal;2010;6,24118857;0;13,47367337;0;5,0111103;1;0;1;;2;1;4;5,052172775;0;0;1;0;;4,101791281;0
1626;1080 Sint-Jans-Molenbeek;flat;duplex;189000;2;80;Not equipped;1;2;;3;0;Normal;;12;0;24;1;11;1;0;1;;2;0;0;12;0;0;1;0;;7,133550053;0
1627;1080 Sint-Jans-Molenbeek;flat;duplex;219000;2;100;Partially equipped;1;1;;3;0;Normal;;24;0;17;1;20;1;0;1;;2;1;30;11;0;0;1;0;;8,916937566;0
1628;1080 Sint-Jans-Molenbeek;flat;duplex;239000;3;90;Partially equipped;2;2;;;0;New;;13;0;25;0;12;1;0;2;;2;0;0;12;0;0;1;0;;11;0
1629;1080 Sint-Jans-Molenbeek;flat;duplex;199000;2;100;Partially equipped;2;2;;3;0;Excellent;;12;0;20;1;10;1;0;2;;2;1;16;12;0;0;1;0;;8,916937566;0
1630;1080 Sint-Jans-Molenbeek;flat;duplex;215000;4;120;Partially equipped;2;2;4;5;0;To be renovated;1925;16;0;35,14871313;1;13,07246165;1;0;2;;2;0;0;16;0;0;1;0;;12;0
1631;1080 Sint-Jans-Molenbeek;flat;duplex;295000;2;90;Super equipped;1;1;;;0;Fully renovated;1955;13;0;25;1;13;1;0;1;;2;0;0;12;0;0;1;1;75;8,02524381;0
1632;1080 Sint-Jans-Molenbeek;flat;duplex;460000;3;115;Super equipped;2;3;;3;0;New;2021;33;0;30;1;12,52777575;1;0;2;;2;0;0;13;0;0;1;0;;12;1
1633;1080 Sint-Jans-Molenbeek;flat;duplex;199000;3;110;Partially equipped;1;1;;;0;Normal;;14,92458136;0;30;0;11,98308985;1;0;1;;2;1;14;12,08128272;0;0;1;0;;9,808631323;0
1634;1080 Sint-Jans-Molenbeek;flat;duplex;350000;3;140;Partially equipped;2;1;;2;0;Normal;;18,99492174;0;41,00683198;0;15,25120526;1;0;1;;2;0;0;15,37617801;0;0;1;1;21;12,48371259;0
1635;1080 Sint-Jans-Molenbeek;flat;duplex;225000;3;120;Fully equipped;1;2;6;6;1;Normal;;16,28136149;0;35,14871313;1;13,07246165;1;1;1;;2;0;0;13,17958115;1;1;1;0;;10,70032508;0
1636;1080 Sint-Jans-Molenbeek;flat;duplex;349000;3;130;Partially equipped;2;2;4;4;0;Normal;2010;18;0;30;1;8;1;1;1;;2;1;6;10;0;1;1;0;;9;1
1637;1080 Sint-Jans-Molenbeek;house;villa;889000;4;241;Partially equipped;2;2;;;0;Normal;;20;0;41;1;18;0;0;1;;4;0;0;20;0;0;1;1;;12;1
1638;1080 Sint-Jans-Molenbeek;flat;ground-floor;250000;3;110;Partially equipped;1;1;;3;0;Normal;;19;0;25;0;16;1;0;1;;2;0;0;18;0;0;1;1;30;9;0
1639;1080 Sint-Jans-Molenbeek;flat;ground-floor;119000;1;55;Partially equipped;1;1;;;0;Normal;;7,462290682;0;16,10982685;0;5,991544924;1;0;1;;2;0;0;6,040641361;0;0;1;0;;4,904315661;0
1640;1080 Sint-Jans-Molenbeek;flat;ground-floor;119000;1;55;Partially equipped;1;1;;;0;Normal;;7,462290682;0;16;0;5,991544924;1;0;1;;2;0;0;6,040641361;0;0;1;0;;4,904315661;0
1641;1080 Sint-Jans-Molenbeek;flat;ground-floor;129000;1;56;Partially equipped;1;1;;;0;Normal;;7,597968694;0;16;0;6,100482105;1;0;1;;2;1;15;6,150471204;0;0;1;0;;4,993485037;0
1642;1080 Sint-Jans-Molenbeek;flat;ground-floor;199000;2;90;Partially equipped;1;1;;5;0;Excellent;1968;12,21102112;0;26,36153485;1;9,80434624;1;1;1;;2;0;0;9,884685863;0;0;1;0;;8,02524381;0
1643;1080 Sint-Jans-Molenbeek;flat;ground-floor;129000;2;55;Partially equipped;1;1;;;0;Normal;;7,462290682;0;16;0;5,991544924;1;0;1;;2;0;0;6,040641361;0;0;1;0;;4,904315661;0
1644;1080 Sint-Jans-Molenbeek;flat;ground-floor;149000;1;56;Partially equipped;1;1;;;0;Normal;;7,597968694;0;16;0;6,100482105;1;0;1;;2;0;0;6,150471204;0;0;1;0;;4,993485037;0
1645;1080 Sint-Jans-Molenbeek;flat;ground-floor;269000;2;92;Partially equipped;2;1;;8;0;Normal;2008;14;0;30;1;10,0222206;1;1;1;;2;0;;13;1;1;1;1;120;8,203582561;0
1646;1080 Sint-Jans-Molenbeek;flat;studio;145000;;60;Partially equipped;1;1;2;26;0;To be renovated;1966;8,140680744;0;37;0;8;0;1;1;;2;1;15;6,589790576;0;0;1;0;;5,35016254;0
1647;1080 Sint-Jans-Molenbeek;house;residence;359000;4;160;Partially equipped;1;1;;2;0;Excellent;;20;0;28;1;17,42994887;0;0;1;;2;0;0;12;0;0;1;1;65;20;0
1648;1080 Sint-Jans-Molenbeek;house;residence;389000;4;180;Partially equipped;2;4;;3;0;Excellent;;20;0;23;0;14;0;0;1;;2;0;0;13;0;0;1;0;;11;1
1649;1080 Sint-Jans-Molenbeek;house;residence;469000;4;190;Partially equipped;1;3;;2;0;Normal;1961;25,77882236;0;55,65212912;0;20,69806428;0;0;1;;2;0;0;20,86767016;0;0;1;1;65;16,94218138;1
1650;1080 Sint-Jans-Molenbeek;house;residence;339000;6;156;Partially equipped;4;1;;;0;Normal;;21,16576993;0;45,69332707;0;16,99420015;0;0;1;North-east;2;0;0;17,1334555;0;0;1;0;;13,9104226;0
1651;1080 Sint-Jans-Molenbeek;house;residence;320000;2;120;Not equipped;1;1;;2;0;To be renovated;;16,28136149;0;35,14871313;0;13,07246165;0;0;1;West;2;0;0;13,17958115;0;0;0;0;;10,70032508;0
1652;1080 Sint-Jans-Molenbeek;house;residence;325000;5;250;Not equipped;1;1;;;0;To be renovated;;33,9195031;0;73,22648569;0;27,23429511;0;0;1;;2;0;0;27,45746073;0;0;0;0;;22,29234392;0
1653;1080 Sint-Jans-Molenbeek;house;residence;345000;4;170;Partially equipped;1;2;;2;0;Excellent;1930;20;0;28;1;13;1;0;1;;2;0;0;20;0;0;1;0;;14;0
1654;1080 Sint-Jans-Molenbeek;house;residence;447000;6;190;Partially equipped;1;1;;;0;Normal;;25,77882236;0;41;0;20,69806428;0;0;2;East;2;1;14;20,86767016;0;0;1;1;33;16,94218138;0
1655;1080 Sint-Jans-Molenbeek;house;residence;449000;4;137;Partially equipped;2;2;;2;0;Normal;1930;13;0;18;0;14,92439372;0;0;2;;2;1;16;22;0;0;1;0;;11;0
1656;1080 Sint-Jans-Molenbeek;house;residence;375000;4;183;Fully equipped;1;2;;2;0;To be renovated;1935;17;0;34;1;8;0;0;1;South;2;0;0;18;0;0;1;0;;15;0
1657;1080 Sint-Jans-Molenbeek;house;residence;525000;3;215;Partially equipped;1;2;;2;0;Normal;1953;29,17077267;0;62,97477769;0;23,42149379;0;0;1;South-west;2;0;0;23,61341623;0;0;1;1;90;19,17141577;1
1658;1080 Sint-Jans-Molenbeek;house;residence;459000;4;267;Partially equipped;1;1;;;0;Normal;;36,22602931;0;66;0;29,08622718;0;0;2;;2;1;8;29,32456806;0;0;1;0;;23,8082233;1
1659;1080 Sint-Jans-Molenbeek;house;residence;385000;5;189;Partially equipped;3;1;;;0;Excellent;;25,64314434;0;55,35922318;0;20,5891271;0;0;1;;2;0;;20,75784031;0;0;1;0;;16,853012;0
1660;1080 Sint-Jans-Molenbeek;flat;apartment;240000;2;70;Partially equipped;2;1;4;;0;Excellent;2009;13;0;24;1;6;1;1;1;;2;0;0;11;0;1;1;0;;6,241856296;0
1661;1080 Sint-Jans-Molenbeek;flat;apartment;245000;3;140;Partially equipped;1;1;11;25;0;Normal;1966;17;0;44;0;15,25120526;1;1;1;;2;1;20;15;1;0;1;0;;14;1
1662;1080 Sint-Jans-Molenbeek;flat;apartment;219000;2;67;Partially equipped;1;1;3;3;0;Excellent;2011;9;0;37;0;7,29879109;1;0;1;;2;0;0;12;0;0;1;0;;5,974348169;0
1663;1080 Sint-Jans-Molenbeek;flat;apartment;245000;2;105;Partially equipped;1;1;4;;0;Normal;;14,2461913;0;40;0;11,43840395;1;0;1;East;4;1;30;11,53213351;0;0;1;0;;9,362784445;0
1664;1080 Sint-Jans-Molenbeek;flat;apartment;875000;;500;Partially equipped;1;1;;;0;Normal;;67,8390062;0;146,4529714;0;54,46859022;1;0;1;West;2;0;0;54,91492146;0;0;1;0;;44,58468783;0
1665;1080 Sint-Jans-Molenbeek;flat;apartment;180000;2;80;Partially equipped;2;1;3;4;0;To be renovated;1925;16;0;36;1;8,714974435;1;0;1;;2;0;0;12;0;0;1;0;;7,133550053;0
1666;1080 Sint-Jans-Molenbeek;flat;apartment;235000;2;102;Partially equipped;1;1;;9;0;To be renovated;1972;13,83915726;0;34;0;11,11159241;1;1;1;;2;1;14;11,20264398;0;0;1;0;;9,095276318;1
1667;1080 Sint-Jans-Molenbeek;flat;apartment;225000;2;85;Fully equipped;1;1;2;;0;Normal;1972;11,53263105;0;27;1;9;1;1;1;;2;1;12;9,335536649;1;0;1;0;;7,579396931;0
1668;1080 Sint-Jans-Molenbeek;flat;apartment;219000;2;85;Super equipped;1;1;1;4;0;Normal;1979;14;0;30;1;12;1;1;1;;2;1;18;10;0;1;1;0;;7,579396931;0
1669;1080 Sint-Jans-Molenbeek;flat;apartment;195000;2;95;Partially equipped;1;1;7;25;0;Normal;1968;12,88941118;0;30;1;13;1;1;1;;2;1;8;10,43383508;0;0;1;0;;8,471090688;0
1670;1080 Sint-Jans-Molenbeek;flat;apartment;195000;2;95;Partially equipped;1;1;1;25;0;Normal;1968;12,88941118;0;30;1;13;1;1;1;;2;1;8;10,43383508;0;0;1;0;;8,471090688;0
1671;1080 Sint-Jans-Molenbeek;flat;apartment;225000;2;80;Partially equipped;1;1;2;4;0;Excellent;2014;12;0;27;0;6;1;1;1;;2;1;6;10;0;1;1;0;;7,133550053;0
1672;1080 Sint-Jans-Molenbeek;flat;apartment;225000;2;90;Super equipped;1;1;2;3;0;Normal;1940;16;0;40;1;9,80434624;1;0;1;;3;0;0;17;1;0;1;0;;8,02524381;0
1673;1080 Sint-Jans-Molenbeek;flat;apartment;199000;2;75;Partially equipped;1;1;4;4;0;New;1958;14;0;26;1;10;1;1;1;;2;1;8;7;0;1;1;0;;6,687703175;1
1674;1080 Sint-Jans-Molenbeek;flat;apartment;134000;1;56;Partially equipped;1;1;2;;0;Normal;;7,597968694;0;16,40273279;0;6,100482105;1;0;1;;3;0;0;6,150471204;0;0;1;0;;4,993485037;0
1675;1080 Sint-Jans-Molenbeek;flat;apartment;189000;1;80;Partially equipped;1;1;;;0;Normal;;10,85424099;0;30;0;8,714974435;1;0;1;;2;1;18;8,786387434;0;0;1;0;;7,133550053;0
1676;1080 Sint-Jans-Molenbeek;flat;apartment;265000;2;115;Fully equipped;1;1;2;;0;Normal;1970;15,60297143;0;43;1;13;1;0;1;;2;1;10;12,63043194;1;0;1;0;;10,2544782;0
